Id,Label,timeset,modularity_class
35025,35025,,1
35026,35026,,4
35027,35027,,1
35028,35028,,1
35029,35029,,4
35030,35030,,1
35031,35031,,1
35032,35032,,1
35033,35033,,1
35034,35034,,4
35035,35035,,1
35036,35036,,4
35037,35037,,1
35038,35038,,2
35039,35039,,1
35040,35040,,1
35041,35041,,1
35042,35042,,2
35043,35043,,1
35044,35044,,1
35045,35045,,1
35046,35046,,4
35047,35047,,2
35048,35048,,1
35049,35049,,1
35050,35050,,2
35051,35051,,2
35052,35052,,4
35053,35053,,4
35054,35054,,4
35055,35055,,4
35056,35056,,1
35057,35057,,1
35058,35058,,2
35059,35059,,4
35060,35060,,1
35061,35061,,1
35062,35062,,1
35063,35063,,4
35064,35064,,1
35065,35065,,2
35066,35066,,2
35067,35067,,4
35068,35068,,4
35069,35069,,0
35070,35070,,1
35071,35071,,1
35072,35072,,1
35073,35073,,4
35074,35074,,1
35075,35075,,4
35076,35076,,4
35077,35077,,4
35078,35078,,2
35079,35079,,1
35080,35080,,1
35081,35081,,1
35082,35082,,4
35083,35083,,1
35084,35084,,4
35085,35085,,1
35086,35086,,1
35087,35087,,1
35088,35088,,1
35089,35089,,2
35090,35090,,4
35091,35091,,1
35092,35092,,1
35093,35093,,1
35094,35094,,1
35095,35095,,1
35096,35096,,1
35097,35097,,4
35098,35098,,4
35099,35099,,1
35100,35100,,1
35101,35101,,1
35102,35102,,1
35103,35103,,1
35104,35104,,4
35105,35105,,1
35106,35106,,4
35107,35107,,1
35108,35108,,2
35109,35109,,1
35110,35110,,4
35111,35111,,4
35112,35112,,1
35113,35113,,1
35114,35114,,1
35115,35115,,1
35116,35116,,4
35117,35117,,4
35118,35118,,1
35119,35119,,4
35120,35120,,1
35121,35121,,4
35122,35122,,2
35123,35123,,1
35124,35124,,4
35125,35125,,1
35126,35126,,1
35127,35127,,1
35128,35128,,2
35129,35129,,2
35130,35130,,4
35131,35131,,1
35132,35132,,2
35133,35133,,2
35134,35134,,4
35135,35135,,2
35136,35136,,2
35137,35137,,2
35138,35138,,2
35139,35139,,2
35140,35140,,2
35141,35141,,2
35142,35142,,2
35143,35143,,2
35144,35144,,4
35145,35145,,2
35146,35146,,2
35147,35147,,2
35148,35148,,4
35149,35149,,2
35150,35150,,2
35151,35151,,2
35152,35152,,2
35153,35153,,2
35154,35154,,0
35155,35155,,2
35156,35156,,2
35157,35157,,2
35158,35158,,2
35159,35159,,2
35160,35160,,2
35161,35161,,4
35162,35162,,2
35163,35163,,2
35164,35164,,2
35165,35165,,4
35166,35166,,2
35167,35167,,2
35168,35168,,2
35169,35169,,2
35170,35170,,2
35171,35171,,2
35172,35172,,2
35173,35173,,1
35174,35174,,2
35175,35175,,2
35176,35176,,2
35177,35177,,4
35178,35178,,2
35179,35179,,2
35180,35180,,2
35181,35181,,2
35182,35182,,4
35183,35183,,2
35184,35184,,2
35185,35185,,2
35186,35186,,2
35187,35187,,4
35188,35188,,4
35189,35189,,4
35190,35190,,2
35191,35191,,2
35192,35192,,2
35193,35193,,1
35194,35194,,4
35195,35195,,2
35196,35196,,2
35197,35197,,2
35198,35198,,4
35199,35199,,2
35200,35200,,2
35201,35201,,4
35202,35202,,2
35203,35203,,4
35204,35204,,4
35205,35205,,2
35206,35206,,4
35207,35207,,2
35208,35208,,4
35209,35209,,2
35210,35210,,4
35211,35211,,2
35212,35212,,2
35213,35213,,2
35214,35214,,2
35215,35215,,2
35216,35216,,2
35217,35217,,2
35218,35218,,2
35219,35219,,2
35220,35220,,2
35221,35221,,1
35222,35222,,2
35223,35223,,2
35224,35224,,2
35225,35225,,2
35226,35226,,2
35227,35227,,2
35228,35228,,2
35229,35229,,2
35230,35230,,2
35231,35231,,4
35232,35232,,2
35233,35233,,2
35234,35234,,2
35235,35235,,2
35236,35236,,2
35237,35237,,2
35238,35238,,4
35239,35239,,4
35240,35240,,4
35241,35241,,2
35242,35242,,2
35243,35243,,4
35244,35244,,2
35245,35245,,2
35246,35246,,2
35247,35247,,2
35248,35248,,2
35249,35249,,2
35250,35250,,2
35251,35251,,2
35252,35252,,2
35253,35253,,2
35254,35254,,2
35255,35255,,1
35256,35256,,1
35257,35257,,1
35258,35258,,1
35259,35259,,2
35260,35260,,2
35261,35261,,2
35262,35262,,2
35263,35263,,2
35264,35264,,4
35265,35265,,2
35266,35266,,2
35267,35267,,4
35268,35268,,2
35269,35269,,2
35270,35270,,4
35271,35271,,2
35272,35272,,2
35273,35273,,2
35274,35274,,2
35275,35275,,4
35276,35276,,2
35277,35277,,2
35278,35278,,4
35279,35279,,2
35280,35280,,2
35281,35281,,4
35282,35282,,2
35283,35283,,2
35284,35284,,2
35285,35285,,2
35286,35286,,4
35287,35287,,2
35288,35288,,4
35289,35289,,2
35290,35290,,2
35291,35291,,4
35292,35292,,4
35293,35293,,4
35294,35294,,2
35295,35295,,4
35296,35296,,2
35297,35297,,4
35298,35298,,4
35299,35299,,4
35300,35300,,4
35301,35301,,4
35302,35302,,4
35303,35303,,4
35304,35304,,4
35305,35305,,1
35306,35306,,2
35307,35307,,2
35308,35308,,4
35309,35309,,4
35310,35310,,4
35311,35311,,4
35312,35312,,4
35313,35313,,1
35314,35314,,4
35315,35315,,4
35316,35316,,1
35317,35317,,4
35318,35318,,4
35319,35319,,4
35320,35320,,2
35321,35321,,2
35322,35322,,4
35323,35323,,4
35324,35324,,2
35325,35325,,4
35326,35326,,4
35327,35327,,4
35328,35328,,0
35329,35329,,1
35330,35330,,4
35331,35331,,4
35332,35332,,4
35333,35333,,4
35334,35334,,4
35335,35335,,4
35336,35336,,4
35337,35337,,4
35338,35338,,4
35339,35339,,2
35340,35340,,4
35341,35341,,4
35342,35342,,4
35343,35343,,4
35344,35344,,4
35345,35345,,2
35346,35346,,4
35347,35347,,2
35348,35348,,4
35349,35349,,4
35350,35350,,4
35351,35351,,4
35352,35352,,4
35353,35353,,4
35354,35354,,2
35355,35355,,4
35356,35356,,4
35357,35357,,4
35358,35358,,4
35359,35359,,4
35360,35360,,4
35361,35361,,4
35362,35362,,4
35363,35363,,4
35364,35364,,4
35365,35365,,4
35366,35366,,4
35367,35367,,4
35368,35368,,4
35369,35369,,4
35370,35370,,4
35371,35371,,4
35372,35372,,4
35373,35373,,4
35374,35374,,4
35375,35375,,4
35376,35376,,4
35377,35377,,4
35378,35378,,4
35379,35379,,2
35380,35380,,4
35381,35381,,4
35382,35382,,4
35383,35383,,4
35384,35384,,4
35385,35385,,4
35386,35386,,2
35387,35387,,4
35388,35388,,4
35389,35389,,4
35390,35390,,4
35391,35391,,4
35392,35392,,4
35393,35393,,2
35394,35394,,4
35395,35395,,4
35396,35396,,4
35397,35397,,4
35398,35398,,4
35399,35399,,4
35400,35400,,4
35401,35401,,4
35402,35402,,4
35403,35403,,4
35404,35404,,4
35405,35405,,2
35406,35406,,2
35407,35407,,4
35408,35408,,4
35409,35409,,4
35410,35410,,4
35411,35411,,4
35412,35412,,4
35413,35413,,4
35414,35414,,1
35415,35415,,4
35416,35416,,4
35417,35417,,4
35418,35418,,4
35419,35419,,2
35420,35420,,4
35421,35421,,4
35422,35422,,4
35423,35423,,4
35424,35424,,4
35425,35425,,4
35426,35426,,4
35427,35427,,4
35428,35428,,4
35429,35429,,4
35430,35430,,4
35431,35431,,4
35432,35432,,4
35433,35433,,4
35434,35434,,4
35435,35435,,4
35436,35436,,4
35437,35437,,4
35438,35438,,4
35439,35439,,4
35440,35440,,4
35441,35441,,4
35442,35442,,4
35443,35443,,4
35444,35444,,4
35445,35445,,2
35446,35446,,4
35447,35447,,4
35448,35448,,4
35449,35449,,4
35450,35450,,4
35451,35451,,4
35452,35452,,4
35453,35453,,4
35454,35454,,4
35455,35455,,4
35456,35456,,4
35457,35457,,4
35458,35458,,4
35459,35459,,2
35460,35460,,4
35461,35461,,4
35462,35462,,4
35463,35463,,4
35464,35464,,4
35465,35465,,4
35466,35466,,2
35467,35467,,1
35468,35468,,2
35469,35469,,4
35470,35470,,4
35471,35471,,4
35472,35472,,4
35473,35473,,4
35474,35474,,4
35475,35475,,2
35476,35476,,4
35477,35477,,4
35478,35478,,4
35479,35479,,4
35480,35480,,4
35481,35481,,4
35482,35482,,4
35483,35483,,4
35484,35484,,4
35485,35485,,4
35486,35486,,4
35487,35487,,4
35488,35488,,4
35489,35489,,4
35490,35490,,1
35491,35491,,4
35492,35492,,4
35493,35493,,4
35494,35494,,4
35495,35495,,4
35496,35496,,4
35497,35497,,4
35498,35498,,4
35499,35499,,4
35500,35500,,4
35501,35501,,4
35502,35502,,4
35503,35503,,4
35504,35504,,4
35505,35505,,4
35506,35506,,4
35507,35507,,4
35508,35508,,1
35509,35509,,4
35510,35510,,1
35511,35511,,4
35512,35512,,4
35513,35513,,4
35514,35514,,4
35515,35515,,4
35516,35516,,4
35517,35517,,2
35518,35518,,4
35519,35519,,4
35520,35520,,4
35521,35521,,4
35522,35522,,4
35523,35523,,4
35524,35524,,4
35525,35525,,4
35526,35526,,4
35527,35527,,4
35528,35528,,4
35529,35529,,4
35530,35530,,4
35531,35531,,4
35532,35532,,4
35533,35533,,2
35534,35534,,2
35535,35535,,4
35536,35536,,4
35537,35537,,4
35538,35538,,4
35539,35539,,4
35540,35540,,4
35541,35541,,4
35542,35542,,4
35543,35543,,2
35544,35544,,4
35545,35545,,4
35546,35546,,4
35547,35547,,4
35548,35548,,4
35549,35549,,4
35550,35550,,4
35551,35551,,4
35552,35552,,4
35553,35553,,4
35554,35554,,4
35555,35555,,4
35556,35556,,2
35557,35557,,4
35558,35558,,4
35559,35559,,4
35560,35560,,4
35561,35561,,2
35562,35562,,4
35563,35563,,4
35564,35564,,4
35565,35565,,4
35566,35566,,4
35567,35567,,4
35568,35568,,4
35569,35569,,4
35570,35570,,4
35571,35571,,4
35572,35572,,4
35573,35573,,4
35574,35574,,4
35575,35575,,4
35576,35576,,4
35577,35577,,4
35578,35578,,4
35579,35579,,4
35580,35580,,4
35581,35581,,4
35582,35582,,4
35583,35583,,4
35584,35584,,4
35585,35585,,4
35586,35586,,4
35587,35587,,4
35588,35588,,4
35589,35589,,4
35590,35590,,4
35591,35591,,4
35592,35592,,4
35593,35593,,4
35594,35594,,4
35595,35595,,4
35596,35596,,4
35597,35597,,4
35598,35598,,4
35599,35599,,0
35600,35600,,4
35601,35601,,2
35602,35602,,2
35603,35603,,2
35604,35604,,1
35605,35605,,1
35606,35606,,1
35607,35607,,1
35608,35608,,1
35609,35609,,4
35610,35610,,4
35611,35611,,1
35612,35612,,1
35613,35613,,1
35614,35614,,1
35615,35615,,4
35616,35616,,1
35617,35617,,1
35618,35618,,2
35619,35619,,2
35620,35620,,4
35621,35621,,1
35622,35622,,1
35623,35623,,4
35624,35624,,1
35625,35625,,1
35626,35626,,1
35627,35627,,1
35628,35628,,1
35629,35629,,4
35630,35630,,1
35631,35631,,1
35632,35632,,2
35633,35633,,2
35634,35634,,1
35635,35635,,1
35636,35636,,1
35637,35637,,1
35638,35638,,1
35639,35639,,1
35640,35640,,2
35641,35641,,1
35642,35642,,1
35643,35643,,4
35644,35644,,1
35645,35645,,2
35646,35646,,1
35647,35647,,1
35648,35648,,4
35649,35649,,1
35650,35650,,1
35651,35651,,1
35652,35652,,2
35653,35653,,4
35654,35654,,1
35655,35655,,1
35656,35656,,1
35657,35657,,1
35658,35658,,1
35659,35659,,4
35660,35660,,1
35661,35661,,4
35662,35662,,1
35663,35663,,1
35664,35664,,1
35665,35665,,2
35666,35666,,1
35667,35667,,1
35668,35668,,4
35669,35669,,4
35670,35670,,4
35671,35671,,1
35672,35672,,1
35673,35673,,4
35674,35674,,4
35675,35675,,4
35676,35676,,4
35677,35677,,2
35678,35678,,4
35679,35679,,4
35680,35680,,4
35681,35681,,4
35682,35682,,4
35683,35683,,4
35684,35684,,1
35685,35685,,1
35686,35686,,1
35687,35687,,4
35688,35688,,4
35689,35689,,4
35690,35690,,4
35691,35691,,2
35692,35692,,1
35693,35693,,1
35694,35694,,4
35695,35695,,1
35696,35696,,1
35697,35697,,2
35698,35698,,1
35699,35699,,1
35700,35700,,1
35701,35701,,1
35702,35702,,1
35703,35703,,1
35704,35704,,1
35705,35705,,1
35706,35706,,1
35707,35707,,1
35708,35708,,1
35709,35709,,4
35710,35710,,4
35711,35711,,4
35712,35712,,2
35713,35713,,4
35714,35714,,1
35715,35715,,1
35716,35716,,1
35717,35717,,1
35718,35718,,1
35719,35719,,2
35720,35720,,1
35721,35721,,2
35722,35722,,4
35723,35723,,4
35724,35724,,1
35725,35725,,1
35726,35726,,4
35727,35727,,1
35728,35728,,1
35729,35729,,4
35730,35730,,2
35731,35731,,1
35732,35732,,1
35733,35733,,4
35734,35734,,4
35735,35735,,4
35736,35736,,2
35737,35737,,4
35738,35738,,4
35739,35739,,4
35740,35740,,4
35741,35741,,4
35742,35742,,4
35743,35743,,4
35744,35744,,4
35745,35745,,4
35746,35746,,4
35747,35747,,4
35748,35748,,4
35749,35749,,4
35750,35750,,2
35751,35751,,2
35752,35752,,1
35753,35753,,2
35754,35754,,2
35755,35755,,2
35756,35756,,2
35757,35757,,2
35758,35758,,2
35759,35759,,2
35760,35760,,2
35761,35761,,4
35762,35762,,2
35763,35763,,2
35764,35764,,2
35765,35765,,2
35766,35766,,2
35767,35767,,4
35768,35768,,4
35769,35769,,4
35770,35770,,4
35771,35771,,4
35772,35772,,4
35773,35773,,4
35774,35774,,4
35775,35775,,1
35776,35776,,4
35777,35777,,4
35778,35778,,4
35779,35779,,4
35780,35780,,4
35781,35781,,4
35782,35782,,4
35783,35783,,4
35784,35784,,2
35785,35785,,4
35786,35786,,2
35787,35787,,4
35788,35788,,4
35789,35789,,4
35790,35790,,4
35791,35791,,4
35792,35792,,1
35793,35793,,4
35794,35794,,4
35795,35795,,4
35796,35796,,4
35797,35797,,4
35798,35798,,4
35799,35799,,4
35800,35800,,4
35801,35801,,4
35802,35802,,2
35803,35803,,4
35804,35804,,4
35805,35805,,4
35806,35806,,1
35807,35807,,4
35808,35808,,4
35809,35809,,4
35810,35810,,4
35811,35811,,4
35812,35812,,4
35813,35813,,4
35814,35814,,4
35815,35815,,4
35816,35816,,4
35817,35817,,4
35818,35818,,4
35819,35819,,0
35820,35820,,4
35821,35821,,4
35822,35822,,4
35823,35823,,4
35824,35824,,4
35825,35825,,4
35826,35826,,4
35827,35827,,4
35828,35828,,4
35829,35829,,4
35830,35830,,4
35831,35831,,4
35832,35832,,2
35833,35833,,4
35834,35834,,4
35835,35835,,4
35836,35836,,4
35837,35837,,4
35838,35838,,4
35839,35839,,4
35840,35840,,4
35841,35841,,4
35842,35842,,4
35843,35843,,4
35844,35844,,4
35845,35845,,4
35846,35846,,4
35847,35847,,4
35848,35848,,4
35849,35849,,4
35850,35850,,4
35851,35851,,4
35852,35852,,4
35853,35853,,4
35854,35854,,4
35855,35855,,4
35856,35856,,4
35857,35857,,1
35858,35858,,4
35859,35859,,4
35860,35860,,4
35861,35861,,4
35862,35862,,4
35863,35863,,4
35864,35864,,4
35865,35865,,4
35866,35866,,4
35867,35867,,4
35868,35868,,4
35869,35869,,4
35870,35870,,4
35871,35871,,1
35872,35872,,4
35873,35873,,4
35874,35874,,4
35875,35875,,4
35876,35876,,4
35877,35877,,4
35878,35878,,4
35879,35879,,4
35880,35880,,4
35881,35881,,4
35882,35882,,4
35883,35883,,4
35884,35884,,4
35885,35885,,4
35886,35886,,4
35887,35887,,4
35888,35888,,4
35889,35889,,4
35890,35890,,4
35891,35891,,4
35892,35892,,4
35893,35893,,4
35894,35894,,4
35895,35895,,4
35896,35896,,4
35897,35897,,4
35898,35898,,4
35899,35899,,4
35900,35900,,4
35901,35901,,4
35902,35902,,4
35903,35903,,4
35904,35904,,4
35905,35905,,4
35906,35906,,4
35907,35907,,4
35908,35908,,4
35909,35909,,4
35910,35910,,4
35911,35911,,4
35912,35912,,4
35913,35913,,4
35914,35914,,4
35915,35915,,4
35916,35916,,4
35917,35917,,4
35918,35918,,4
35919,35919,,4
35920,35920,,4
35921,35921,,2
35922,35922,,2
35923,35923,,1
35924,35924,,1
35925,35925,,1
35926,35926,,1
35927,35927,,1
35928,35928,,2
35929,35929,,4
35930,35930,,1
35931,35931,,1
35932,35932,,1
35933,35933,,1
35934,35934,,1
35935,35935,,0
35936,35936,,1
35937,35937,,1
35938,35938,,1
35939,35939,,1
35940,35940,,1
35941,35941,,1
35942,35942,,1
35943,35943,,1
35944,35944,,1
35945,35945,,2
35946,35946,,1
35947,35947,,1
35948,35948,,1
35949,35949,,1
35950,35950,,2
35951,35951,,1
35952,35952,,4
35953,35953,,0
35954,35954,,2
35955,35955,,4
35956,35956,,1
35957,35957,,1
35958,35958,,1
35959,35959,,1
35960,35960,,4
35961,35961,,1
35962,35962,,1
35963,35963,,1
35964,35964,,1
35965,35965,,1
35966,35966,,1
35967,35967,,1
35968,35968,,2
35969,35969,,1
35970,35970,,1
35971,35971,,1
35972,35972,,2
35973,35973,,1
35974,35974,,4
35975,35975,,1
35976,35976,,1
35977,35977,,1
35978,35978,,1
35979,35979,,1
35980,35980,,1
35981,35981,,1
35982,35982,,1
35983,35983,,2
35984,35984,,1
35985,35985,,1
35986,35986,,4
35987,35987,,1
35988,35988,,1
35989,35989,,1
35990,35990,,2
35991,35991,,1
35992,35992,,1
35993,35993,,1
35994,35994,,1
35995,35995,,1
35996,35996,,1
35997,35997,,4
35998,35998,,4
35999,35999,,4
36000,36000,,1
36001,36001,,2
36002,36002,,2
36003,36003,,4
36004,36004,,4
36005,36005,,1
36006,36006,,1
36007,36007,,1
36008,36008,,4
36009,36009,,4
36010,36010,,1
36011,36011,,1
36012,36012,,1
36013,36013,,1
36014,36014,,1
36015,36015,,1
36016,36016,,1
36017,36017,,1
36018,36018,,2
36019,36019,,2
36020,36020,,2
36021,36021,,2
36022,36022,,2
36023,36023,,2
36024,36024,,2
36025,36025,,2
36026,36026,,2
36027,36027,,2
36028,36028,,2
36029,36029,,2
36030,36030,,2
36031,36031,,2
36032,36032,,2
36033,36033,,2
36034,36034,,2
36035,36035,,2
36036,36036,,2
36037,36037,,2
36038,36038,,2
36039,36039,,2
36040,36040,,2
36041,36041,,2
36042,36042,,2
36043,36043,,2
36044,36044,,2
36045,36045,,2
36046,36046,,2
36047,36047,,2
36048,36048,,4
36049,36049,,2
36050,36050,,2
36051,36051,,2
36052,36052,,2
36053,36053,,2
36054,36054,,2
36055,36055,,2
36056,36056,,2
36057,36057,,2
36058,36058,,2
36059,36059,,2
36060,36060,,2
36061,36061,,2
36062,36062,,2
36063,36063,,2
36064,36064,,2
36065,36065,,2
36066,36066,,2
36067,36067,,2
36068,36068,,2
36069,36069,,2
36070,36070,,2
36071,36071,,2
36072,36072,,2
36073,36073,,2
36074,36074,,2
36075,36075,,2
36076,36076,,2
36077,36077,,2
36078,36078,,1
36079,36079,,4
36080,36080,,2
36081,36081,,2
36082,36082,,2
36083,36083,,4
36084,36084,,4
36085,36085,,2
36086,36086,,2
36087,36087,,2
36088,36088,,2
36089,36089,,2
36090,36090,,2
36091,36091,,2
36092,36092,,2
36093,36093,,4
36094,36094,,2
36095,36095,,2
36096,36096,,2
36097,36097,,2
36098,36098,,2
36099,36099,,2
36100,36100,,2
36101,36101,,1
36102,36102,,1
36103,36103,,2
36104,36104,,1
36105,36105,,4
36106,36106,,2
36107,36107,,4
36108,36108,,2
36109,36109,,2
36110,36110,,2
36111,36111,,4
36112,36112,,2
36113,36113,,2
36114,36114,,4
36115,36115,,4
36116,36116,,2
36117,36117,,2
36118,36118,,2
36119,36119,,2
36120,36120,,4
36121,36121,,1
36122,36122,,1
36123,36123,,1
36124,36124,,1
36125,36125,,4
36126,36126,,1
36127,36127,,1
36128,36128,,1
36129,36129,,2
36130,36130,,1
36131,36131,,2
36132,36132,,1
36133,36133,,1
36134,36134,,1
36135,36135,,4
36136,36136,,2
36137,36137,,4
36138,36138,,1
36139,36139,,1
36140,36140,,4
36141,36141,,4
36142,36142,,4
36143,36143,,1
36144,36144,,2
36145,36145,,2
36146,36146,,2
36147,36147,,4
36148,36148,,4
36149,36149,,1
36150,36150,,1
36151,36151,,2
36152,36152,,4
36153,36153,,1
36154,36154,,1
36155,36155,,4
36156,36156,,4
36157,36157,,2
36158,36158,,1
36159,36159,,1
36160,36160,,1
36161,36161,,1
36162,36162,,1
36163,36163,,2
36164,36164,,4
36165,36165,,2
36166,36166,,2
36167,36167,,1
36168,36168,,4
36169,36169,,2
36170,36170,,1
36171,36171,,1
36172,36172,,1
36173,36173,,1
36174,36174,,1
36175,36175,,2
36176,36176,,1
36177,36177,,1
36178,36178,,1
36179,36179,,1
36180,36180,,4
36181,36181,,1
36182,36182,,1
36183,36183,,1
36184,36184,,1
36185,36185,,1
36186,36186,,1
36187,36187,,1
36188,36188,,1
36189,36189,,1
36190,36190,,1
36191,36191,,2
36192,36192,,1
36193,36193,,1
36194,36194,,1
36195,36195,,1
36196,36196,,4
36197,36197,,1
36198,36198,,1
36199,36199,,2
36200,36200,,2
36201,36201,,2
36202,36202,,2
36203,36203,,2
36204,36204,,2
36205,36205,,2
36206,36206,,2
36207,36207,,4
36208,36208,,2
36209,36209,,4
36210,36210,,2
36211,36211,,2
36212,36212,,2
36213,36213,,2
36214,36214,,2
36215,36215,,2
36216,36216,,2
36217,36217,,2
36218,36218,,2
36219,36219,,2
36220,36220,,2
36221,36221,,2
36222,36222,,2
36223,36223,,2
36224,36224,,2
36225,36225,,2
36226,36226,,2
36227,36227,,2
36228,36228,,2
36229,36229,,2
36230,36230,,2
36231,36231,,2
36232,36232,,2
36233,36233,,2
36234,36234,,2
36235,36235,,4
36236,36236,,2
36237,36237,,2
36238,36238,,4
36239,36239,,2
36240,36240,,2
36241,36241,,4
36242,36242,,2
36243,36243,,2
36244,36244,,2
36245,36245,,2
36246,36246,,2
36247,36247,,2
36248,36248,,2
36249,36249,,2
36250,36250,,2
36251,36251,,4
36252,36252,,2
36253,36253,,2
36254,36254,,2
36255,36255,,2
36256,36256,,2
36257,36257,,2
36258,36258,,2
36259,36259,,2
36260,36260,,2
36261,36261,,2
36262,36262,,2
36263,36263,,2
36264,36264,,2
36265,36265,,2
36266,36266,,4
36267,36267,,2
36268,36268,,2
36269,36269,,2
36270,36270,,2
36271,36271,,2
36272,36272,,2
36273,36273,,2
36274,36274,,2
36275,36275,,2
36276,36276,,2
36277,36277,,2
36278,36278,,2
36279,36279,,2
36280,36280,,2
36281,36281,,2
36282,36282,,2
36283,36283,,4
36284,36284,,2
36285,36285,,4
36286,36286,,2
36287,36287,,2
36288,36288,,2
36289,36289,,2
36290,36290,,2
36291,36291,,2
36292,36292,,2
36293,36293,,2
36294,36294,,2
36295,36295,,2
36296,36296,,4
36297,36297,,4
36298,36298,,4
36299,36299,,2
36300,36300,,2
36301,36301,,2
36302,36302,,2
36303,36303,,2
36304,36304,,2
36305,36305,,2
36306,36306,,2
36307,36307,,2
36308,36308,,2
36309,36309,,2
36310,36310,,2
36311,36311,,2
36312,36312,,2
36313,36313,,2
36314,36314,,2
36315,36315,,2
36316,36316,,2
36317,36317,,4
36318,36318,,2
36319,36319,,2
36320,36320,,2
36321,36321,,4
36322,36322,,4
36323,36323,,4
36324,36324,,2
36325,36325,,2
36326,36326,,2
36327,36327,,2
36328,36328,,4
36329,36329,,4
36330,36330,,2
36331,36331,,2
36332,36332,,2
36333,36333,,2
36334,36334,,2
36335,36335,,2
36336,36336,,1
36337,36337,,4
36338,36338,,2
36339,36339,,2
36340,36340,,2
36341,36341,,2
36342,36342,,1
36343,36343,,2
36344,36344,,4
36345,36345,,2
36346,36346,,2
36347,36347,,4
36348,36348,,1
36349,36349,,1
36350,36350,,1
36351,36351,,4
36352,36352,,4
36353,36353,,2
36354,36354,,2
36355,36355,,2
36356,36356,,4
36357,36357,,4
36358,36358,,4
36359,36359,,4
36360,36360,,4
36361,36361,,4
36362,36362,,4
36363,36363,,4
36364,36364,,4
36365,36365,,4
36366,36366,,4
36367,36367,,4
36368,36368,,2
36369,36369,,2
36370,36370,,2
36371,36371,,2
36372,36372,,2
36373,36373,,4
36374,36374,,2
36375,36375,,4
36376,36376,,4
36377,36377,,4
36378,36378,,4
36379,36379,,4
36380,36380,,4
36381,36381,,4
36382,36382,,4
36383,36383,,4
36384,36384,,4
36385,36385,,4
36386,36386,,4
36387,36387,,4
36388,36388,,4
36389,36389,,4
36390,36390,,4
36391,36391,,4
36392,36392,,4
36393,36393,,2
36394,36394,,4
36395,36395,,4
36396,36396,,4
36397,36397,,4
36398,36398,,4
36399,36399,,4
36400,36400,,4
36401,36401,,4
36402,36402,,4
36403,36403,,4
36404,36404,,4
36405,36405,,4
36406,36406,,4
36407,36407,,2
36408,36408,,4
36409,36409,,4
36410,36410,,4
36411,36411,,4
36412,36412,,4
36413,36413,,4
36414,36414,,4
36415,36415,,4
36416,36416,,4
36417,36417,,4
36418,36418,,4
36419,36419,,4
36420,36420,,4
36421,36421,,2
36422,36422,,4
36423,36423,,4
36424,36424,,4
36425,36425,,4
36426,36426,,4
36427,36427,,4
36428,36428,,4
36429,36429,,4
36430,36430,,4
36431,36431,,2
36432,36432,,4
36433,36433,,2
36434,36434,,4
36435,36435,,4
36436,36436,,4
36437,36437,,4
36438,36438,,4
36439,36439,,4
36440,36440,,4
36441,36441,,4
36442,36442,,4
36443,36443,,4
36444,36444,,4
36445,36445,,2
36446,36446,,4
36447,36447,,4
36448,36448,,4
36449,36449,,4
36450,36450,,4
36451,36451,,4
36452,36452,,4
36453,36453,,2
36454,36454,,4
36455,36455,,4
36456,36456,,4
36457,36457,,4
36458,36458,,4
36459,36459,,4
36460,36460,,4
36461,36461,,4
36462,36462,,4
36463,36463,,4
36464,36464,,4
36465,36465,,4
36466,36466,,4
36467,36467,,4
36468,36468,,4
36469,36469,,4
36470,36470,,4
36471,36471,,4
36472,36472,,4
36473,36473,,4
36474,36474,,4
36475,36475,,4
36476,36476,,4
36477,36477,,4
36478,36478,,4
36479,36479,,4
36480,36480,,4
36481,36481,,4
36482,36482,,4
36483,36483,,4
36484,36484,,4
36485,36485,,4
36486,36486,,4
36487,36487,,4
36488,36488,,4
36489,36489,,4
36490,36490,,4
36491,36491,,4
36492,36492,,4
36493,36493,,4
36494,36494,,4
36495,36495,,4
36496,36496,,2
36497,36497,,4
36498,36498,,4
36499,36499,,4
36500,36500,,4
36501,36501,,4
36502,36502,,4
36503,36503,,4
36504,36504,,4
36505,36505,,4
36506,36506,,4
36507,36507,,4
36508,36508,,4
36509,36509,,4
36510,36510,,4
36511,36511,,4
36512,36512,,4
36513,36513,,2
36514,36514,,4
36515,36515,,4
36516,36516,,4
36517,36517,,4
36518,36518,,4
36519,36519,,4
36520,36520,,4
36521,36521,,4
36522,36522,,4
36523,36523,,1
36524,36524,,4
36525,36525,,4
36526,36526,,4
36527,36527,,4
36528,36528,,4
36529,36529,,4
36530,36530,,4
36531,36531,,2
36532,36532,,4
36533,36533,,2
36534,36534,,4
36535,36535,,4
36536,36536,,4
36537,36537,,4
36538,36538,,4
36539,36539,,4
36540,36540,,4
36541,36541,,4
36542,36542,,4
36543,36543,,4
36544,36544,,4
36545,36545,,4
36546,36546,,4
36547,36547,,4
36548,36548,,4
36549,36549,,4
36550,36550,,4
36551,36551,,4
36552,36552,,2
36553,36553,,4
36554,36554,,4
36555,36555,,1
36556,36556,,2
36557,36557,,2
36558,36558,,2
36559,36559,,2
36560,36560,,2
36561,36561,,1
36562,36562,,2
36563,36563,,2
36564,36564,,2
36565,36565,,2
36566,36566,,4
36567,36567,,2
36568,36568,,2
36569,36569,,2
36570,36570,,2
36571,36571,,4
36572,36572,,2
36573,36573,,2
36574,36574,,2
36575,36575,,2
36576,36576,,4
36577,36577,,2
